session,t_ros,x,y,z,yaw_deg,nearest_dense_wp,nearest_distance_m
210339_wrong_localization,1786795448.028909445,-4.955646,-3.595271,-0.095492,12.716,10,2.1556
210339_wrong_localization,1786795448.129488707,-4.955756,-3.597176,-0.097729,12.738,10,2.1571
210339_wrong_localization,1786795448.229110956,-4.954663,-3.598986,-0.098132,12.717,10,2.1592
210339_wrong_localization,1786795448.329537630,-4.954632,-3.595311,-0.096968,12.738,10,2.1562
210339_wrong_localization,1786795448.429223299,-4.952305,-3.585874,-0.097856,12.710,11,2.1496
210339_wrong_localization,1786795448.529403687,-4.952195,-3.581980,-0.097895,12.696,11,2.1463
210339_wrong_localization,1786795448.629077196,-4.954854,-3.584895,-0.098349,12.687,11,2.1475
210339_wrong_localization,1786795448.729326248,-4.957192,-3.587347,-0.099233,12.705,10,2.1482
210339_wrong_localization,1786795448.829106569,-4.959331,-3.590351,-0.099779,12.724,10,2.1494
210339_wrong_localization,1786795448.929576635,-4.956358,-3.586904,-0.099176,12.691,10,2.1483
210339_wrong_localization,1786795449.029829025,-4.954277,-3.588506,-0.096781,12.755,10,2.1508
210339_wrong_localization,1786795449.129537821,-4.952235,-3.586929,-0.097459,12.725,11,2.1506
210339_wrong_localization,1786795449.225224972,-4.951486,-3.589095,-0.095406,12.719,11,2.1528
210339_wrong_localization,1786795449.329145193,-4.954009,-3.587248,-0.096165,12.751,10,2.1499
210339_wrong_localization,1786795449.429716587,-4.955857,-3.589954,-0.096321,12.716,10,2.1511
210339_wrong_localization,1786795449.529737949,-4.955878,-3.594571,-0.096068,12.694,10,2.1549
210339_wrong_localization,1786795449.630959034,-4.955573,-3.597300,-0.096794,12.732,10,2.1573
210339_wrong_localization,1786795449.731009007,-4.957427,-3.597999,-0.096664,12.779,10,2.1568
210339_wrong_localization,1786795449.831205845,-4.957668,-3.594570,-0.097000,12.769,10,2.1539
210339_wrong_localization,1786795449.929657221,-4.956222,-3.593231,-0.095040,12.718,10,2.1536
210339_wrong_localization,1786795450.030558586,-4.956928,-3.594008,-0.094853,12.704,10,2.1538
210339_wrong_localization,1786795450.125299215,-4.958121,-3.596418,-0.097701,12.738,10,2.1551
210339_wrong_localization,1786795450.229497910,-4.955822,-3.591992,-0.097085,12.725,10,2.1528
210339_wrong_localization,1786795450.329805136,-4.954650,-3.587068,-0.097336,12.700,10,2.1494
210339_wrong_localization,1786795450.429800987,-4.954833,-3.592203,-0.096676,12.722,10,2.1535
210339_wrong_localization,1786795450.529487848,-4.955877,-3.593828,-0.097556,12.729,10,2.1543
210339_wrong_localization,1786795450.629472256,-4.950956,-3.592652,-0.098068,12.760,10,2.1561
210339_wrong_localization,1786795450.729074478,-4.951257,-3.593879,-0.096770,12.752,10,2.1570
210339_wrong_localization,1786795450.831072807,-4.951052,-3.588904,-0.095355,12.713,11,2.1529
210339_wrong_localization,1786795450.926582098,-4.951890,-3.584670,-0.097038,12.727,11,2.1488
210339_wrong_localization,1786795451.025384665,-4.953986,-3.586778,-0.095946,12.735,10,2.1496
210339_wrong_localization,1786795451.129343987,-4.950636,-3.585736,-0.097605,12.691,11,2.1503
210339_wrong_localization,1786795451.229668617,-4.951713,-3.585194,-0.098716,12.715,11,2.1493
210339_wrong_localization,1786795451.330893278,-4.952792,-3.588067,-0.098339,12.692,11,2.1513
210339_wrong_localization,1786795451.429555416,-4.953972,-3.592438,-0.095757,12.734,10,2.1542
210339_wrong_localization,1786795451.529419184,-4.954127,-3.591063,-0.095970,12.693,10,2.1530
210339_wrong_localization,1786795451.630497456,-4.955642,-3.588606,-0.093776,12.706,10,2.1501
210339_wrong_localization,1786795451.729167938,-4.956697,-3.589034,-0.094670,12.689,10,2.1499
210339_wrong_localization,1786795451.827283144,-4.955590,-3.591885,-0.094292,12.722,10,2.1528
210339_wrong_localization,1786795451.929899693,-4.952639,-3.586540,-0.095179,12.739,11,2.1500
210339_wrong_localization,1786795452.029697180,-4.947719,-3.584093,-0.096839,12.743,11,2.1504
210339_wrong_localization,1786795452.129207134,-4.949606,-3.588428,-0.097827,12.629,11,2.1532
210339_wrong_localization,1786795452.229747772,-4.952394,-3.591119,-0.096941,12.570,10,2.1540
210339_wrong_localization,1786795452.329357386,-4.953188,-3.586629,-0.094312,13.026,11,2.1499
210339_wrong_localization,1786795452.429752350,-4.950558,-3.586010,-0.096064,12.726,11,2.1506
210339_wrong_localization,1786795452.529946804,-4.952450,-3.590403,-0.098281,12.618,10,2.1534
210339_wrong_localization,1786795452.629935980,-4.952559,-3.586903,-0.097371,12.932,11,2.1504
210339_wrong_localization,1786795452.730012417,-4.953804,-3.592714,-0.097611,12.830,10,2.1545
210339_wrong_localization,1786795452.831047535,-4.952605,-3.589547,-0.097639,12.848,10,2.1526
210339_wrong_localization,1786795452.929641724,-4.953432,-3.587490,-0.096024,12.728,10,2.1505
210339_wrong_localization,1786795453.029496431,-4.953431,-3.590723,-0.095017,12.642,10,2.1531
210339_wrong_localization,1786795453.131054163,-4.952779,-3.590363,-0.094909,12.667,10,2.1532
210339_wrong_localization,1786795453.231288910,-4.952033,-3.590777,-0.093573,12.778,10,2.1540
210339_wrong_localization,1786795453.329408884,-4.953582,-3.592803,-0.096085,12.586,10,2.1547
210339_wrong_localization,1786795453.429816008,-4.952894,-3.594146,-0.096355,12.817,10,2.1562
210339_wrong_localization,1786795453.529696465,-4.952040,-3.591338,-0.096045,12.631,10,2.1544
210339_wrong_localization,1786795453.631421089,-4.951577,-3.594896,-0.097287,12.652,10,2.1576
210339_wrong_localization,1786795453.729312420,-4.953128,-3.596043,-0.097554,12.626,10,2.1577
210339_wrong_localization,1786795453.831195116,-4.951558,-3.591916,-0.097122,12.666,10,2.1552
210339_wrong_localization,1786795453.929725647,-4.952021,-3.590848,-0.096684,12.637,10,2.1540
210339_wrong_localization,1786795454.031195402,-4.951929,-3.588052,-0.095952,12.612,11,2.1517
210339_wrong_localization,1786795454.131063938,-4.953183,-3.592073,-0.095925,12.646,10,2.1544
210339_wrong_localization,1786795454.229728222,-4.951713,-3.588186,-0.094787,12.620,11,2.1519
210339_wrong_localization,1786795454.329963446,-4.950610,-3.588292,-0.094362,12.649,11,2.1526
210339_wrong_localization,1786795454.429553032,-4.952104,-3.589037,-0.095137,12.663,11,2.1525
210339_wrong_localization,1786795454.535216570,-4.953661,-3.592360,-0.097282,12.670,10,2.1543
210339_wrong_localization,1786795454.631201506,-4.953169,-3.591521,-0.098793,12.601,10,2.1539
210339_wrong_localization,1786795454.729373455,-4.946645,-3.582668,-0.098025,12.654,11,2.1497
210339_wrong_localization,1786795454.829839468,-4.949924,-3.584029,-0.097634,12.660,11,2.1492
210339_wrong_localization,1786795454.929896116,-4.956646,-3.585842,-0.098566,12.605,10,2.1473
210339_wrong_localization,1786795455.025537729,-4.954364,-3.587484,-0.098051,12.674,10,2.1499
210339_wrong_localization,1786795455.125784874,-4.955196,-3.589990,-0.099452,12.694,10,2.1515
210339_wrong_localization,1786795455.230174065,-4.957116,-3.592120,-0.099302,12.706,10,2.1522
210339_wrong_localization,1786795455.331264019,-4.956959,-3.594224,-0.100159,12.651,10,2.1540
210339_wrong_localization,1786795455.429682255,-4.953977,-3.594255,-0.097833,12.618,10,2.1557
210339_wrong_localization,1786795455.529924631,-4.956151,-3.591749,-0.094911,12.634,10,2.1524
210339_wrong_localization,1786795455.630152225,-4.957776,-3.594346,-0.094533,12.728,10,2.1536
210339_wrong_localization,1786795455.729754210,-4.954912,-3.594918,-0.094976,12.769,10,2.1557
210339_wrong_localization,1786795455.830266237,-4.951945,-3.595608,-0.093649,12.620,10,2.1580
210339_wrong_localization,1786795455.930045128,-4.953683,-3.597437,-0.093992,12.676,10,2.1585
210339_wrong_localization,1786795456.031372309,-4.953839,-3.598275,-0.096095,12.763,10,2.1591
210339_wrong_localization,1786795456.134811878,-4.955114,-3.598024,-0.095821,12.695,10,2.1582
210339_wrong_localization,1786795456.231273651,-4.957669,-3.601143,-0.095397,12.668,10,2.1593
210339_wrong_localization,1786795456.330520391,-4.958034,-3.598868,-0.094838,12.671,10,2.1572
210339_wrong_localization,1786795456.429640532,-4.957573,-3.597765,-0.095676,12.697,10,2.1565
210339_wrong_localization,1786795456.531487465,-4.956136,-3.597017,-0.096370,12.649,10,2.1567
210339_wrong_localization,1786795456.631197929,-4.958654,-3.596752,-0.097145,12.701,10,2.1551
210339_wrong_localization,1786795456.731263399,-4.957126,-3.598365,-0.096531,12.694,10,2.1573
210339_wrong_localization,1786795456.831864357,-4.956808,-3.595687,-0.095931,12.711,10,2.1553
210339_wrong_localization,1786795456.930931330,-4.956505,-3.591644,-0.096628,12.719,10,2.1521
210339_wrong_localization,1786795457.026553154,-4.953376,-3.591057,-0.096740,12.716,10,2.1534
210339_wrong_localization,1786795457.131304264,-4.950993,-3.588301,-0.096415,12.741,11,2.1524
210339_wrong_localization,1786795457.231725931,-4.951841,-3.590887,-0.095394,12.741,10,2.1542
210339_wrong_localization,1786795457.330846071,-4.952958,-3.588496,-0.095570,12.695,10,2.1516
210339_wrong_localization,1786795457.431363344,-4.955909,-3.588881,-0.094877,12.746,10,2.1502
210339_wrong_localization,1786795457.531518221,-4.957082,-3.591936,-0.095351,12.774,10,2.1520
210339_wrong_localization,1786795457.631396294,-4.958121,-3.590475,-0.096300,12.700,10,2.1502
210339_wrong_localization,1786795457.730283976,-4.959860,-3.594365,-0.096366,12.699,10,2.1524
210339_wrong_localization,1786795457.830142975,-4.958811,-3.596110,-0.095005,12.729,10,2.1545
210339_wrong_localization,1786795457.931540012,-4.957755,-3.598511,-0.096000,12.743,10,2.1570
210339_wrong_localization,1786795458.030226469,-4.958778,-3.594698,-0.096851,12.700,10,2.1533
210339_wrong_localization,1786795458.131491423,-4.962207,-3.597086,-0.097864,12.714,10,2.1533
210339_wrong_localization,1786795458.232015610,-4.958470,-3.597840,-0.096174,12.734,10,2.1561
210339_wrong_localization,1786795458.330302477,-4.956737,-3.595387,-0.095114,12.721,10,2.1551
210339_wrong_localization,1786795458.425620079,-4.958154,-3.594471,-0.095992,12.717,10,2.1535
210339_wrong_localization,1786795458.526567459,-4.958831,-3.598971,-0.098151,12.751,10,2.1568
210339_wrong_localization,1786795458.631977797,-4.960029,-3.596730,-0.099308,12.716,10,2.1543
210339_wrong_localization,1786795458.730333090,-4.956966,-3.595564,-0.097727,12.736,10,2.1551
210339_wrong_localization,1786795458.831783533,-4.955136,-3.595214,-0.097865,12.724,10,2.1558
210339_wrong_localization,1786795458.930469751,-4.954601,-3.594395,-0.097827,12.720,10,2.1555
210339_wrong_localization,1786795459.030297041,-4.954380,-3.594173,-0.098085,12.703,10,2.1554
210339_wrong_localization,1786795459.131856918,-4.953513,-3.590238,-0.096184,12.719,10,2.1527
210339_wrong_localization,1786795459.230420351,-4.953205,-3.589072,-0.094858,12.730,10,2.1519
210339_wrong_localization,1786795459.324973345,-4.951349,-3.589398,-0.093894,12.719,11,2.1532
210339_wrong_localization,1786795459.426852942,-4.954026,-3.590157,-0.093788,12.713,10,2.1523
210339_wrong_localization,1786795459.530748129,-4.957648,-3.591968,-0.096947,12.749,10,2.1517
210339_wrong_localization,1786795459.630694389,-4.959843,-3.597759,-0.095737,12.735,10,2.1552
210339_wrong_localization,1786795459.731619596,-4.956095,-3.594338,-0.095180,12.721,10,2.1546
210339_wrong_localization,1786795459.831943512,-4.954730,-3.592930,-0.096107,12.728,10,2.1542
210339_wrong_localization,1786795459.930144310,-4.954913,-3.591961,-0.096261,12.712,10,2.1533
210339_wrong_localization,1786795460.030476332,-4.953103,-3.591249,-0.097403,12.732,10,2.1537
210339_wrong_localization,1786795460.130074263,-4.954413,-3.594372,-0.098167,12.727,10,2.1556
210339_wrong_localization,1786795460.226417303,-4.954699,-3.592882,-0.097897,12.742,10,2.1542
210339_wrong_localization,1786795460.325545311,-4.950800,-3.590568,-0.095511,12.721,11,2.1545
210339_wrong_localization,1786795460.425438404,-4.949962,-3.586261,-0.093721,12.712,11,2.1511
210339_wrong_localization,1786795460.529997587,-4.951393,-3.585027,-0.095448,12.721,11,2.1494
210339_wrong_localization,1786795460.625097036,-4.952643,-3.589150,-0.096162,12.733,10,2.1523
210339_wrong_localization,1786795460.731624365,-4.951594,-3.589784,-0.096413,12.712,11,2.1534
210339_wrong_localization,1786795460.830302477,-4.952634,-3.593182,-0.095727,12.754,10,2.1556
210339_wrong_localization,1786795460.932003736,-4.956628,-3.595624,-0.096980,12.726,10,2.1553
210339_wrong_localization,1786795461.025459051,-4.955180,-3.593497,-0.096192,12.731,10,2.1544
210339_wrong_localization,1786795461.124897003,-4.957366,-3.590584,-0.094927,12.698,10,2.1508
210339_wrong_localization,1786795461.225152016,-4.957629,-3.589796,-0.096084,12.726,10,2.1500
210339_wrong_localization,1786795461.332119942,-4.955222,-3.589811,-0.096284,12.717,10,2.1513
210339_wrong_localization,1786795461.430455208,-4.953017,-3.586835,-0.095492,12.724,11,2.1501
210339_wrong_localization,1786795461.524498463,-4.952764,-3.585502,-0.096731,12.715,11,2.1491
210339_wrong_localization,1786795461.624994040,-4.949614,-3.586010,-0.096426,12.721,11,2.1511
210339_wrong_localization,1786795461.732146978,-4.950517,-3.588215,-0.096369,12.727,11,2.1526
210339_wrong_localization,1786795461.830782413,-4.950003,-3.591015,-0.094889,12.759,11,2.1552
210339_wrong_localization,1786795461.927049160,-4.947714,-3.588114,-0.095712,12.730,11,2.1539
210339_wrong_localization,1786795462.025291443,-4.947698,-3.585207,-0.096162,12.729,11,2.1513
210339_wrong_localization,1786795462.125111341,-4.951129,-3.588555,-0.097052,12.758,11,2.1525
210339_wrong_localization,1786795462.230791330,-4.956319,-3.593612,-0.097553,12.764,10,2.1538
210339_wrong_localization,1786795462.325092316,-4.947675,-3.592388,-0.097270,12.741,11,2.1576
210339_wrong_localization,1786795462.424906731,-4.949335,-3.593643,-0.097834,12.717,11,2.1579
210339_wrong_localization,1786795462.530398846,-4.952992,-3.594507,-0.096674,12.750,10,2.1565
210339_wrong_localization,1786795462.626626730,-4.957282,-3.594912,-0.097566,12.757,10,2.1544
210339_wrong_localization,1786795462.730682850,-4.958755,-3.593661,-0.097100,12.725,10,2.1525
210339_wrong_localization,1786795462.826277971,-4.958207,-3.594595,-0.097695,12.730,10,2.1536
210339_wrong_localization,1786795462.925206423,-4.957138,-3.590119,-0.096913,12.734,10,2.1505
210339_wrong_localization,1786795463.026345730,-4.960590,-3.592923,-0.097090,12.749,10,2.1508
210339_wrong_localization,1786795463.130341530,-4.957972,-3.587121,-0.096711,12.751,10,2.1476
210339_wrong_localization,1786795463.230646610,-4.955002,-3.585373,-0.095162,12.707,10,2.1478
210339_wrong_localization,1786795463.326504946,-4.954378,-3.588802,-0.094472,12.730,10,2.1510
210339_wrong_localization,1786795463.425117493,-4.951847,-3.586835,-0.093952,12.727,11,2.1507
210339_wrong_localization,1786795463.525892973,-4.951816,-3.586026,-0.095009,12.713,11,2.1500
210339_wrong_localization,1786795463.625032425,-4.950724,-3.581775,-0.096105,12.716,11,2.1469
210339_wrong_localization,1786795463.730372429,-4.948906,-3.578243,-0.097120,12.738,11,2.1447
210339_wrong_localization,1786795463.826387644,-4.949824,-3.583363,-0.096797,12.713,11,2.1487
210339_wrong_localization,1786795463.932245493,-4.954697,-3.588489,-0.096693,12.740,10,2.1506
210339_wrong_localization,1786795464.026536465,-4.958132,-3.591885,-0.097401,12.692,10,2.1514
210339_wrong_localization,1786795464.124786854,-4.958441,-3.594289,-0.097309,12.725,10,2.1532
210339_wrong_localization,1786795464.231862068,-4.962027,-3.595366,-0.097795,12.743,10,2.1520
210339_wrong_localization,1786795464.326673985,-4.957678,-3.596900,-0.097598,12.738,10,2.1558
210339_wrong_localization,1786795464.426744938,-4.956098,-3.594545,-0.095868,12.701,10,2.1547
210339_wrong_localization,1786795464.527246475,-4.955727,-3.592911,-0.095509,12.723,10,2.1536
210339_wrong_localization,1786795464.626537800,-4.956058,-3.587883,-0.094630,12.672,10,2.1493
210339_wrong_localization,1786795464.726484776,-4.955204,-3.585510,-0.094816,12.697,10,2.1478
210339_wrong_localization,1786795464.827003002,-4.952679,-3.590656,-0.095995,12.752,10,2.1535
210339_wrong_localization,1786795464.930637121,-4.948991,-3.586258,-0.095499,12.745,11,2.1516
210339_wrong_localization,1786795465.026873589,-4.950131,-3.588153,-0.095667,12.705,11,2.1527
210339_wrong_localization,1786795465.127171755,-4.952360,-3.589187,-0.095536,12.735,10,2.1525
210339_wrong_localization,1786795465.226330280,-4.955358,-3.594218,-0.096611,12.727,10,2.1549
210339_wrong_localization,1786795465.326455355,-4.955440,-3.592601,-0.097967,12.715,10,2.1535
210339_wrong_localization,1786795465.425710678,-4.957894,-3.592059,-0.098356,12.712,10,2.1517
210339_wrong_localization,1786795465.531620741,-4.961011,-3.591097,-0.099377,12.718,10,2.1491
210339_wrong_localization,1786795465.624792576,-4.958860,-3.589820,-0.098472,12.734,10,2.1493
210339_wrong_localization,1786795465.724962473,-4.955606,-3.591176,-0.096191,12.703,10,2.1522
210339_wrong_localization,1786795465.826352835,-4.954945,-3.587316,-0.095438,12.745,10,2.1495
210339_wrong_localization,1786795465.926196337,-4.954925,-3.585352,-0.094133,12.700,10,2.1479
210339_wrong_localization,1786795466.026537895,-4.953547,-3.581926,-0.093115,12.678,11,2.1456
210339_wrong_localization,1786795466.124875784,-4.952498,-3.581611,-0.094547,12.757,11,2.1458
210339_wrong_localization,1786795466.226864100,-4.952212,-3.587135,-0.094781,12.707,11,2.1508
210339_wrong_localization,1786795466.325850487,-4.949951,-3.588638,-0.093397,12.718,11,2.1532
210339_wrong_localization,1786795466.426332951,-4.955238,-3.592365,-0.094860,12.743,10,2.1534
210339_wrong_localization,1786795466.526344776,-4.954447,-3.586916,-0.096336,12.734,10,2.1494
210339_wrong_localization,1786795466.624869347,-4.957987,-3.586559,-0.097639,12.734,10,2.1471
210339_wrong_localization,1786795466.724756718,-4.959188,-3.593010,-0.098239,12.718,10,2.1517
210339_wrong_localization,1786795466.825662136,-4.958195,-3.589959,-0.098609,12.737,10,2.1498
210339_wrong_localization,1786795466.926617146,-4.955792,-3.591378,-0.096975,12.687,10,2.1523
210339_wrong_localization,1786795467.024916887,-4.953820,-3.586966,-0.093907,12.640,10,2.1498
210339_wrong_localization,1786795467.127509117,-4.955239,-3.588549,-0.095110,12.689,10,2.1503
210339_wrong_localization,1786795467.225634336,-4.952703,-3.585899,-0.094271,12.722,11,2.1495
210339_wrong_localization,1786795467.326471090,-4.952739,-3.585530,-0.093752,12.711,11,2.1491
